Time,Link,Beam Index RX,Beam Index TX,MCS RX,MCS TX,Mbps TX,Packet Error(%),RCPI (dBm),MCS mode,Sent (Mbps),Received (Mbps),Restransmits,RTT (Mean),RTT (Max),RTT (Min),Scenario
8/2/2021 16:35,A/P/2/1,58,59,9,9,3.16,2.29,-61.5,auto,351.84,347.69,426,15.79,48.66,1.23,Short-term blockage
8/2/2021 16:35,A/P/2/1,59,59,10,9,3.56,0.89,-60.5,auto,446.16,441.83,128,15.79,48.66,1.23,Short-term blockage
8/2/2021 16:35,P/A/1/2,17,19,9,9,771.04,3.31,-62.5,auto,446.16,441.83,128,15.79,48.66,1.23,Short-term blockage
8/2/2021 16:35,P/A/1/2,17,19,10,9,780.43,3.93,-62.5,auto,446.16,441.83,128,27.53,68.09,1.36,Short-term blockage
8/2/2021 16:35,A/P/2/1,58,59,9,9,3.66,1.77,-61.5,auto,446.16,441.83,128,27.53,68.09,1.36,Short-term blockage
8/2/2021 16:35,P/A/1/2,17,19,10,9,784.06,0.71,-62,auto,446.16,441.83,128,27.53,68.09,1.36,Short-term blockage
8/2/2021 16:35,A/P/2/1,58,59,9,9,2.07,2.88,-61.5,auto,446.16,441.83,128,27.53,68.09,1.36,Short-term blockage
8/2/2021 16:35,P/A/1/2,17,19,9,9,162.05,0.58,-60.5,auto,446.16,441.83,128,27.53,68.09,1.36,Short-term blockage
8/2/2021 16:35,A/P/2/1,59,59,9,9,0.72,2.2,-64.5,auto,446.16,441.83,128,27.53,68.09,1.36,Short-term blockage
8/2/2021 16:35,P/A/1/2,16,19,7,9,477.93,2.12,-72,auto,446.16,441.83,128,27.53,68.09,1.36,Short-term blockage
8/2/2021 16:35,A/P/2/1,18,17,7,8,3.07,1.53,-74.5,auto,446.16,441.83,128,27.53,68.09,1.36,Short-term blockage
8/2/2021 16:35,P/A/1/2,17,20,8,9,768.07,1.77,-80,auto,446.16,441.83,128,27.53,68.09,1.36,Short-term blockage
8/2/2021 16:35,A/P/2/1,59,59,8,9,3.18,2.38,-61,auto,446.16,441.83,128,27.53,68.09,1.36,Short-term blockage
8/2/2021 16:35,A/P/2/1,58,59,9,9,3.24,1.08,-62.5,auto,383.11,379.87,40,27.53,68.09,1.36,Short-term blockage
8/2/2021 16:35,A/P/2/1,58,59,9,10,3.02,2.59,-61.5,auto,383.11,379.87,40,27.53,68.09,1.36,Short-term blockage
8/2/2021 16:35,P/A/1/2,17,19,9,9,769.27,1.08,-62.5,auto,383.11,379.87,40,27.53,68.09,1.36,Short-term blockage
8/2/2021 16:35,A/P/2/1,58,59,9,10,2.07,2.33,-60.5,auto,383.11,379.87,40,27.53,68.09,1.36,Short-term blockage
8/2/2021 16:35,P/A/1/2,17,19,10,9,723.41,5.56,-62.5,auto,383.11,379.87,40,27.53,68.09,1.36,Short-term blockage
8/2/2021 16:35,P/A/1/2,19,19,10,9,731.32,1.7,-62.5,auto,383.11,379.87,40,27.53,68.09,1.36,Short-term blockage
8/2/2021 16:35,A/P/2/1,59,60,9,9,0.37,2.32,-60.5,auto,383.11,379.87,40,27.53,68.09,1.36,Short-term blockage
8/2/2021 16:35,P/A/1/2,17,20,9,9,739.24,0.6,-62.5,auto,383.11,379.87,40,27.53,68.09,1.36,Short-term blockage
8/2/2021 16:35,A/P/2/1,58,59,9,9,3.16,2.05,-61.5,auto,383.11,379.87,40,27.53,68.09,1.36,Short-term blockage
8/2/2021 16:35,P/A/1/2,17,20,9,9,747.16,1.45,-62.5,auto,383.11,379.87,40,20.74,46.25,1.28,Short-term blockage
8/2/2021 16:35,A/P/2/1,58,59,9,9,3,2,-61.5,auto,383.11,379.87,40,20.74,46.25,1.28,Short-term blockage
8/2/2021 16:35,P/A/1/2,17,20,9,9,748.29,1.22,-63.5,auto,459.29,448.85,12,20.74,46.25,1.28,Short-term blockage
8/2/2021 16:35,A/P/2/1,58,59,9,9,3.81,1.61,-61,auto,459.29,448.85,12,20.74,46.25,1.28,Short-term blockage
8/2/2021 16:35,P/A/1/2,17,20,10,9,751.58,0.93,-62.5,auto,459.29,448.85,12,20.74,46.25,1.28,Short-term blockage
8/2/2021 16:35,A/P/2/1,58,59,9,9,3.38,0,-63,auto,459.29,448.85,12,20.74,46.25,1.28,Short-term blockage
8/2/2021 16:35,A/P/2/1,58,59,9,9,3.53,2.21,-60.5,auto,459.29,448.85,12,20.74,46.25,1.28,Short-term blockage
8/2/2021 16:35,P/A/1/2,17,20,9,10,754.86,0.81,-62,auto,459.29,448.85,12,20.74,46.25,1.28,Short-term blockage
8/2/2021 16:35,A/P/2/1,58,59,9,9,0.01,2.21,-60.5,auto,459.29,448.85,12,20.74,46.25,1.28,Short-term blockage
8/2/2021 16:35,P/A/1/2,18,20,9,10,359.14,0.56,-61.5,auto,459.29,448.85,12,20.74,46.25,1.28,Short-term blockage
8/2/2021 16:35,P/A/1/2,17,20,9,9,265.81,3.17,-62.5,auto,459.29,448.85,12,20.74,46.25,1.28,Short-term blockage
8/2/2021 16:35,A/P/2/1,58,59,10,9,3.09,1.77,-61.5,auto,459.29,448.85,12,20.74,46.25,1.28,Short-term blockage
8/2/2021 16:36,P/A/1/2,16,20,9,9,745.44,1.4,-63.5,auto,459.29,448.85,12,20.74,46.25,1.28,Short-term blockage
8/2/2021 16:36,A/P/2/1,57,59,9,9,3.16,1.33,-63,auto,459.29,448.85,12,20.74,46.25,1.28,Short-term blockage
8/2/2021 16:36,P/A/1/2,17,20,9,9,764.79,1.07,-62.5,auto,455.17,451.27,172,20.74,46.25,1.28,Short-term blockage
8/2/2021 16:36,A/P/2/1,58,59,9,9,3.06,3.27,-61,auto,455.17,451.27,172,20.74,46.25,1.28,Short-term blockage
8/2/2021 16:36,P/A/1/2,17,20,9,10,750.43,0.72,-62.5,auto,455.17,451.27,172,20.74,46.25,1.28,Short-term blockage
8/2/2021 16:36,A/P/2/1,58,59,9,9,2.95,1.68,-63,auto,455.17,451.27,172,20.74,46.25,1.28,Short-term blockage
8/2/2021 16:36,P/A/1/2,19,20,9,10,750.12,0.65,-62.5,auto,455.17,451.27,172,20.74,46.25,1.28,Short-term blockage
8/2/2021 16:36,A/P/2/1,58,59,9,9,3.32,5.35,-61.5,auto,455.17,451.27,172,20.74,46.25,1.28,Short-term blockage
8/2/2021 16:36,P/A/1/2,17,20,9,10,487.5,0.71,-62.5,auto,455.17,451.27,172,19.44,44.21,1.13,Short-term blockage
8/2/2021 16:36,A/P/2/1,58,59,10,9,0.26,6.32,-60.5,auto,455.17,451.27,172,19.44,44.21,1.13,Short-term blockage
8/2/2021 16:36,P/A/1/2,17,19,9,9,179.14,1,-62,auto,455.17,451.27,172,19.44,44.21,1.13,Short-term blockage
8/2/2021 16:36,A/P/2/1,58,59,9,9,3.1,1.75,-61.5,auto,455.17,451.27,172,19.44,44.21,1.13,Short-term blockage
8/2/2021 16:36,P/A/1/2,17,19,9,9,747.36,0.64,-62.5,auto,455.17,451.27,172,19.44,44.21,1.13,Short-term blockage
8/2/2021 16:36,P/A/1/2,17,19,9,9,753.42,1.35,-62.5,auto,446.62,435.98,53,19.44,44.21,1.13,Short-term blockage
8/2/2021 16:36,A/P/2/1,58,59,9,9,3.04,1.36,-61.5,auto,446.62,435.98,53,19.44,44.21,1.13,Short-term blockage
8/2/2021 16:36,P/A/1/2,17,19,9,9,750.79,1.34,-62.5,auto,446.62,435.98,53,19.44,44.21,1.13,Short-term blockage
8/2/2021 16:36,A/P/2/1,58,59,9,9,3.96,1.55,-61,auto,446.62,435.98,53,19.44,44.21,1.13,Short-term blockage
8/2/2021 16:36,P/A/1/2,18,19,9,9,763.9,0.59,-62,auto,446.62,435.98,53,19.44,44.21,1.13,Short-term blockage
8/2/2021 16:36,A/P/2/1,58,59,9,9,3.64,1.56,-61.5,auto,446.62,435.98,53,19.44,44.21,1.13,Short-term blockage
8/2/2021 16:36,P/A/1/2,17,19,9,9,574.67,1.27,-62.5,auto,446.62,435.98,53,19.44,44.21,1.13,Short-term blockage
8/2/2021 16:36,A/P/2/1,58,59,9,9,0.71,3.69,-60.5,auto,446.62,435.98,53,19.44,44.21,1.13,Short-term blockage
8/2/2021 16:36,P/A/1/2,16,20,9,9,92.3,0.91,-64,auto,446.62,435.98,53,19.44,44.21,1.13,Short-term blockage
8/2/2021 16:36,A/P/2/1,57,59,10,9,2.42,3.13,-63,auto,446.62,435.98,53,19.44,44.21,1.13,Short-term blockage
8/2/2021 16:36,P/A/1/2,17,19,10,9,754.96,2.8,-61.5,auto,446.62,435.98,53,19.44,44.21,1.13,Short-term blockage
8/2/2021 16:36,A/P/2/1,57,59,8,10,3.65,1.87,-62.5,auto,446.62,435.98,53,19.44,44.21,1.13,Short-term blockage
8/2/2021 16:36,A/P/2/1,16,59,7,6,2.95,8.73,-74.5,auto,447.71,439.71,17,19.44,44.21,1.13,Short-term blockage
8/2/2021 16:36,P/A/1/2,17,20,7,9,757.84,4.69,-66.5,auto,447.71,439.71,17,19.44,44.21,1.13,Short-term blockage
8/2/2021 16:36,P/A/1/2,19,54,4,8,719.52,0,-74,auto,447.71,439.71,17,14.62,34.75,1.73,Short-term blockage
8/2/2021 16:36,A/P/2/1,58,60,9,9,3.1,1.15,-61,auto,447.71,439.71,17,14.62,34.75,1.73,Short-term blockage
